hostGroup,hostName,parasiteName,parType,parPhylum,prevalence,hostsSampled,samplingType,hostEnvironment,citation,parTransClose,nonclose,vector,intermediate,ParasiteTraitsCitation
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.286,7,Serology,terrestrial,Martin-Atance et al. 2006,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.285,7,Serology,terrestrial,Martin-Atance et al. 2006,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.25,4,Serology,terrestrial,Martin-Atance et al. 2006,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,1,1,Serology,terrestrial,Martin-Atance et al. 2006,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.194,31,Serology,terrestrial,Martin-Atance et al. 2006,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.226,31,Serology,terrestrial,Martin-Atance et al. 2006,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.07,43,PCR,terrestrial,Mathews et al. 2006,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,1,2,Serology,terrestrial,Millan et al. 2009c,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.363,215,DirectOther,terrestrial,Murphy et al. 2010,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.72,39,DirectBlood,terrestrial,Newell et al. 1997,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.137,590,DirectOther,terrestrial,Olea-Popelka et al. 2003,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.207,1702,DirectOther,terrestrial,Olea-Popelka et al. 2003,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.285,NA,DirectOther,terrestrial,Olea-Popelka et al. 2003,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.148,NA,DirectOther,terrestrial,Olea-Popelka et al. 2003,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.131,NA,DirectOther,terrestrial,Olea-Popelka et al. 2003,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.203,NA,DirectOther,terrestrial,Olea-Popelka et al. 2003,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.215,247,DirectOther,terrestrial,Sawyer et al. 2007,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.444,9,DirectOther,terrestrial,Southey et al. 2002,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,1,1,DirectOther,terrestrial,Winder et al. 2006,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,1,1,DirectOther,terrestrial,Winder et al. 2006,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,1,1,DirectOther,terrestrial,Winder et al. 2006,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.05,20,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.15,55,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.2,35,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.056,125,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.048,104,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.055,238,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,1,1,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.012,83,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.016,243,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.02,153,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.13,8,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.352,293,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.29,7,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.36,125,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.35,153,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.082,183,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.015,68,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.048,602,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.042,257,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.021,94,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.036,56,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.019,53,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.011,177,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.029,446,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.05,160,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.055,238,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.069,422,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.089,169,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.2,5,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.028,72,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.12,73,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.125,8,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.031,161,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.372,218,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.4,75,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.38,24,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.32,25,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.37,94,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.025,442,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
carnivores,Meles_meles,Mycobacterium bovis,Bacteria,Actinobacteria,0.18,153,DirectOther,terrestrial,Woodroffe et al. 2005,1,1,0,0,"Garnett, B. T., R. J. Delahay, and T. J. Roper. “Use of Cattle Farm Resources by Badgers (meles Meles) and Risk of Bovine Tuberculosis (mycobacterium Bovis) Transmission to Cattle”. Proceedings: Biological Sciences269.1499 (2002): 1487–1491;;Palmer et al. 2001. Amberican Journal of Veterinary research."
